PharmagkbID	Drug Names	Approved
PA450395	metformin|Metformin HCL|metformin hydrochloride|PMS-Metformin|Glucophage XR|Ran-Metformin|Novo-Metformin|Riomet|Sandoz Metformin|Gen-Metformin|Nu-Metformin|Mylan-Metformin|Apo-Metformin|Fortamet|Glumetza|Glycon|Ratio-Metformin|Teva-Metformin|Glucophage	True
PA165958382	methacholine|Provocholine	True
PA450398	methacholine chloride|Provocholine	True
PA164750512	methacycline|Methacyclin|Metacycline|Rondomycin	True
PA450401	methadone|Methadone hydrochloride|Phenadone hydrochloride|(+/-)-Methadone hydrochloride|Methadon|dl-Methadone|Methadone HCL|(+/-)-Methadone|DL-Methadone hydrochloride|Butalgin|Westadone|Dolophine|Algolysin|Ketalgin|Polamidon|Diaminon hydrochloride|Methadone M|Miadone|Adanon|Dolofin hydrochloride|Amidon|Methaquaione|Physeptone|Dolly|Methadone HCL Intensol|Dolophine HCL|Depridol|Diaminon|Polamidone|Tussol|Mecodin|Biscuits|Heptadone|Algidon|Adolan|Algovetin|Methadose|Mephenon|Phenadone|Dolophin hydrochloride|Dolohepton|Amidone|Ketalgin hydrochloride|Adanon hydrochloride|Dolophin|Heptanon|Fenadone|Fenadon|Dollies|Heptadon|Moheptan|Althose hydrochloride	True
PA164746889	methadyl acetate|Acetilmetadol [inn-spanish]|Acetylmethadol|Betamethadol|Acetylmethadolum [inn-latin]	False
PA450403	methamphetamine|(s)-(+)-methamphetamine|(s)-n,alpha-dimethylbenzeneethanoamine|(s)-methylamphetamine|(+)-(s)-n-alpha-dimethylphenethylamine|(s)-methamphetamine|L-methamphetamine|D-n-methylamphetamine|(+)-2-(N-Methylamino)-1-phenylpropane|Meth|(+)-methylamphetamine|Metamphetamine|D-n,alpha-dimethylphenethylamine|(s)-(+)-deoxyephedrine|Desoxyephedrine hydrochloride|(+)-(s)-deoxyephedrine|D-methamphetamine|Methylamphetamine|D-deoxyephedrine|(s)-(+)-n,alpha,dimethylphenethylamine|Methyl-beta-phenylisopropylamine|N-Methyl-1-phenyl-2-propanamine|S-(+)-methamphetamine|Metanfetamina [inn-spanish]|Metamfetaminum [inn-latin]|D-1-Phenyl-2-methylaminopropane|D-desoxyephedrine|(2S)-N-methyl-1-phenylpropan-2-amine|(+)-n,alpha-dimethylphenethylamine|D-(s)-methamphetamine|D-phenylisopropylmethylamine|Metamfetamina [inn-spanish]|Ice|D-methylamphetamine|(+)-n-methylamphetamine|(+ )-methylamphetamine|1-Phenyl-2-methylamino-propan [German]|Methamphetaminum [inn-latin]|(+)-n,alpha-dimethyl-beta-phenylethylamine|(+)-methamphetamine|2S-(+)-Methamphetamine|N-methyl-beta-phenylisopropylamine|1-Phenyl-2-methylaminopropane|N-methyl-beta-phenylisopropylamin [german]|N-methylamphetamine|d-1-Phenyl-2-methylaminopropan [German]|(s)-n,alpha-dimethylbenzeneethanamine|Norodin|Speed|Desyphed hydrochloride|Metamfetamine-m|Metamfetamine|Stimulex|Desoxyn|Desyphed	True
PA164712897	Methanolquinolines	False
PA164747037	methantheline|Banthine Bromide|Methanthelinium|MTB 51|Methantheline Bromide|Methanthelinum|Methanthelinium Bromide|Methanthine Bromide|Gastrin-1 Human|Asabaine|Gastrin I|Ulcudexter|Metaxan|Doladene|Banthin|Dixamone Bromide|Banthine|Methanide|Avagal|Methelina|Metantyl|Xanteline|Frenogastrico|Mantheline|Ulcine|Vagamin|Gastrosedan|Gastron|Resobantin|Vagantin	True
PA164746525	metharbital|Metarbital [INN-Spanish]|Endiemalum|Metabarbital|Methabarbital|Metarbitale [Dcit]|Metharbutal|Gemonal|Gemonit|Methabarbitone|Metharbitalum [INN-Latin]|Methylbarbital|N-Methylbarbital|Metharbitone|Gemonil|Endiemal|Metharbital [INN:Jan]	True
PA450413	methazolamide|Neptazaneat|MZM|Neptazane|Methenamide|Naptazane	True
PA164743018	methdilazine|Methodilazine|Methdilazinum [INN-Latin]|Methdilazine Hcl|Methilazine hydrochloride|MD|Metodilazina [INN-Spanish]|Methdilazine Monohydrochloride|Methdilazine hydrochloride|Tacazyl|Disyncram|Disyncran|Tacryl|Tacaryl hydrochloride|Bristaline|Tacaryl|Dilosyn	True
PA450422	methimazole|Thiamazole|Merkazolil|Methiamazole|Methimazol|Mercazolyl|Thiamazol|Thymidazol|Metazolo|Thymidazole|Mercaptazole|Metothyrine|Metothyrin|Mercazole|Thimazole|Methamazole|Mercasolyl|Tapazole|Metizol|Strumazole|Tapuzole|Frentirox|Merkastan|Strumazol|Danantizol|Metotirin|Basolan|Favistan|Thacapzol|Thycapzol|Thycapsol	True
PA164749506	methocarbamol|Robaxon|Guaiacol glyceryl ether carbamate|Metocarbamol|Methocal|Reflexyn|Relestrid|Guaiphenesine carbamate|Myolaxene|Glycerylguajacol-Carbamat|Lumirelax|Miolaxene|Perilax|Robamol|Tresortil|Traumacut|Neuraxin|Romethocarb|Etroflex|Metofenia|Metofenina|Delaxin|Metocarbamolo|Parabaxin|Robaxan|Forbaxin|AHR 85|Surquetil|Glycerylguaiacolate carbamate|Miowas|Robaxin|Robaxine|Avetil|Miorilas|Robinax|Guaiphenesin carbamate	True
PA164784030	methohexital|Methodrexitone|Methohexitone|Brevital sodium|Brietal|Brevital	True
PA450428	methotrexate|MTX|HDMTX|Methotrexate Sodium|Amethopterine|Methylaminopterinum|N-Bismethylpteroylglutamic Acid|Methylaminopterin|Methotrexat|Methopterin|Methotextrate|Amethopterin|L-Amethopterin|Metatrexan|Emtexate|Folex|Methotrate|Ledertrexate|Rheumatrex|Trexall|Antifolan|Mexate|Abitrexate|Arbitrexate	True
PA164743234	methotrimeprazine|Levomepromazine|Nosinan|Levoprome|Nozinan|Neurocil|Neozine	True
PA450431	methoxamine|Vasoxyl|Metoxamina [INN-Spanish]|Pseudomethoxamine|Methoxamedrine|Vasoxine|Metossamina [DCIT]|Methoxamin|Methoxaminum [INN-Latin]	True
PA450433	methoxsalen|Puvalen|Oxoralen|Xanthotoxin|Oxsoralen-Ultra|Puvamet|Meloxine|Proralone-Mop|Meladinine|Ultramop Lotion|Zanthotoxin|Meladoxen|Xanthoxin|Ultra Mop|Meladinin|Xanthotoxine|Methoxa-Dome|Methoxaten|New-Meladinin|Oxypsoralen|Ammoidin|Oxsoralen Lotion|Uvadex|Methoxalen|Ammodin|Oxsoralen|Psoralen-Mop	True
PA450434	methoxyflurane|Methoxyfluorane|Methoxiflurane|Metossiflurano [Dcit]|Metoxiflurano [INN-Spanish]|Methoxyfluranum [INN-Latin]|MOF|Methoxifluranum|Metoxifluran|Methoxyfluran|Metoxfluran|Methoflurane|Methoxyfluoran|Pentrane|Penthrane|Pentran|Anecotan|Methofane|Inhalan|Methoxane|Analgizer|Metofane|Ingalan	True
PA164743145	methsuximide|1,3-Dimethyl-3-phenyl-pyrrolidin-2,5-dione|Mesuximidum [inn-latin]|N-methyl-alpha-methyl-alpha-phenylsuccinimide|Metsuccimide|Alpha-methylphensuximide|1,3-Dimethyl-3-phenylsuccinimide|Metosuccimmide [DCIT]|1,3-Dimethyl-3-phenyl-2,5-pyrrolidinedione|1,3-Dimethyl-3-phenyl-2,5-dioxopyrrolidine|N,2-Dimethyl-2-phenylsuccinimide|Methsuximid|Mesuximida [inn-spanish]|(RS)-1,3-Dimethyl-3-phenyl-2,5-pyrrolidindion|Alpha-methyl-alpha-phenyl n-methyl succinimide|Mesuximide|Petinutin|Celontin	True
PA164748094	methyclothiazide|Methycyclothiazide|Methylclothiazide|Methychlothiazide|Methyclothiazid|Methylcyclothiazide|Methylchlorothiazide|Aquaresen|Enduron|Enduronum|Aquatensen|Duretic	True
PA164784028	methyl aminolevulinate|Aminolevulinic acid methyl ester|5-Aminolevulinic acid methyl ester|Metvix	False
PA151958365	methyl-CCNU	False
PA165816878	methylcholanthrene	False
PA164712898	Methyldopa	True
PA164712899	Methyldopa and diuretics in combination	False
PA450457	methylene blue|methylthionine chloride|aniline violet|methylthioninium chloride|tetrametylthionine chloride|methylthioninium chloride Proveblue|Urolene Blue	False
PA450461	methylergonovine|Methylergobasine|Methylergobrevin|Methylergobasin|Methylergonovin|methylergonovine maleate|Methylergometrine|Methylergometrin|Methergine|Norforms|Ryegonovin|Methergin|Basofortina|Spametrin-M|Methergen|Partergin|Metenarin	True
PA164712900	Methylhydrazines	False
PA450464	methylphenidate|Methylphenidate HCl|Methylphenidylacetate hydrochloride|d-methylphenidate HCl|Metilfenidato [INN-Spanish]|Methylphenidatum [INN-Latin]|Metilfenidato [Italian]|Methylphenidate hydrochloride|Methyl phenidyl acetate|Phenidylate|Metilfenidat hydrochloride|PMS-Methylphenidate|Concerta|4311/B Ciba|Daytrana|Calocain|Metadate ER|Ritalin hydrochloride|Centedrine|Ritalin LA|Centedrin|Methylin|Metadate CD|Riphenidate|Focalin|Metadate|Methylofenidan|Centedein|Methylphenidan|Methypatch|Focalin XR|Methylphen|Meridil|Ritalin SR|Ritalin|Ritcher Works|Plimasine|Ritaline|Centredin|Ritalin-SR|Methylin ER	True
PA450374	methylphenobarbital|Methylphenylbarbituric acid|Metilfenobarbitale [Dcit]|N-Ethylmethylphenylbarbituric acid|Methylphenobarbitonum|N-Methylphenobarbital|Mephobarbitone|Methylphenolbarbital|Methyl Phenobarbitone|Methylphenobarbitalum [INN-Latin]|Metilfenobarbital [INN-Spanish]|N-Methylethylphenylbarbituric acid|N-Methylphenolbarbitol|Mephobarbital|Metylfenemal|Mebaral|Enphenemal|Phemitone|Isonal|Phenmiton|Meberal|Morbusan|Phemetone|Prominal|Methyl-Calminal|Enphenemalum|Mephytal|Metyna|Menta-Bal|Phemiton|Enfenemal|Mebroin	False
PA450466	methylprednisolone|Methylprednisolon|Metilprednisolone [Dcit]|Metilprednisolona [INN-Spanish]|Methyleneprednisolone|Methylprednisolonum [INN-Latin]|6alpha-Methylprednisolone|Medrate|Metrisone|Esametone|Metilbetasone|Solomet|Sieropresol|Metysolon|Suprametil|Medrol Dosepak|Lemod|Besonia|Urbason|Urbasone|Artisone-Wyeth|Mesopren|Summicort|Medrol Adt Pak|Reactenol|Dopomedrol|Metastab|Nirypan|Promacortine|Medlone 21|Firmacort|Moderin|Medrone|Predni N Tablinen|Wyacort|Medesone|Metrocort|Medixon|Noretona	True
PA164784032	methylscopolamine|Methylscopolamine Bromide|Scopolamine Methobromide|Scopolamin Methylbromide|Epoxymethamine Bromide|Methoscopylamine Bromide|N-Methylscopolamine Methylsulfate|Epoxytropine Tropate Methylbromide|Methscopolamine Methylbromide|Hyoscine Methobromide|Methylscopolamine Hydrobromide|Scopolamine Methylbromide|N-Methylscopolammonium Bromide|Hyoscine Methylbromide|Lescopine Bromide|N-Methylhyoscine Bromide|Methscopolamine|Paraspan|Nutrop|Neo-Avagal|Pamine|Blocan|Diopal|Holopon|Proscomide|Daipin|Mescopil|Transderm Scop|Ampyrox|Restropin	True
PA165958383	testosterone|Testosterone Hydrate|TES|Testosteronum [INN-Latin]|Trans-Testosterone|Testosterone Cypionate|Testosteron|Testosterone Enanthate|Dea No. 4000|Testosterona [INN-Spanish]|Testostosterone|CDB 111C|Testoject-50|Testro Aq|Andryl 200|Oreton Methyl|Testopropon|Depo-Testosterone Cypionate|Testoderm Tts|Testoderm|Testred Cypionate 200|Neotestis|Everone 200|Primotest|Andro L.A. 200|Sustanone|Testamone 100|Delatest|Oreton|Percutacrine Androgenique|Testiculosterone|Homosteron|Androgel|Metandren|Perandren|Malogen, Aquaspension Injection|Sustanon|Malogen in Oil|Androsorb|Malestrone|Orquisteron|Andrusol|Depo-Testosterone|Beta Testosterone|Primoteston|Libigel|Andronate 100|Scheinpharm Testone-Cyp|Oreton-F|Virormone|Relibra|Testobase|Virosterone|Testoviron T|Delatestryl|Homosterone|Testogel|Virilon|Andro 100|Android 5|Bio-T-Gel|Geno-Cristaux Gremy|Oreton F|Synandrol F|Sustason 250|Neo-Hombreol F|Neo-Testis|Testim|Testoviron|Teslen|Andronaq|Androderm|Mertestate|Testosteroid|Testrin-P.A|Android 25|Testoviron Schering|Andropatch|Striant|Methyltestosterone|Androlin|Depotest|Cristerona T|Malerone|Virilon IM|T-Cypionate|Andriol|Testandrone|Testaqua|Testrone|Testred|Andro|Andronate 200|Android 10|Andropository 200|Testolin|Testopel Pellets|Cristerone T|Testryl	True
PA164746748	methyprylon|Dea No. 2575|Methyprolon|Methyprylonum [INN-Latin]|Methprylon|Metiprilon|Metiprilone|Methyprylone [INN-French]|Methyprylon [INN]|Metiprilona [INN-Spanish]|Noludar|Noctan|Nodular|Dimerin	True
PA164743265	methysergide|N-(alpha-(Hydroxymethyl)propyl)-1-methyl-dextro-lysergamide|Metisergido [INN-Spanish]|Methysergidum [INN-Latin]|Methysergid|Metisergide [DCIT]|N-(1-(Hydroxymethyl)propyl)-1-methyl-dextro-(+)-lysergamide|Methyllysergic acid butanolamide|Desernil|Desernyl|Deseril|Deseryl|Sansert	True
PA164777034	meticillin|Meticilina [inn-spanish]|Methycillin|Methicillinum|Meticilline [inn-french]|(2,6-Dimethoxyphenyl)penicillin|6-(2,6-Dimethoxybenzamido)penicillanic acid|Meticillin|Meticillinum [inn-latin]|Dimocillin|Metacillin	False
PA164748727	metipranolol|Metipranolol hydrochloride|Metipranololum [INN-Latin]|Trimepranol|Disorat|OptiPranolol	True
PA164783811	metixene|Methixen [German]|Methixene|Metixene hydrochloride|Metixenum [INN-Latin]|Methixene hydrochloride|Metisene [DCIT]|Metixeno [INN-Spanish]|Tremaril hydrochloride|Contalyl|Tremaril|Atosil|Trest|Methixart|Tremonil	True
PA450475	metoclopramide|Metoclopramidum [INN-Latin]|Metoclopramida [INN-Spanish]|Methochlopramide|Metochlopramide|Metaclopramide|Metoclopramide Hydrochloride|Metoclopramide Hcl|Metaclopromide|Methoclopramide|Gastrobid|Metoclopramide Omega|Pramin|Pms-Metoclopramide|Gastrotablinen|Imperan|Pramiel|Reglan|Metocobil|Duraclamid|Elieten|Metramid|Meclopran|Mygdalon|Maxeran|Metamide|Plasil|Maxolon|Pramidin|Gastrosil|Paspertin|Gastrotem|Clopra|Clopra-Yellow|Metoclopramide Intensol|Gastrese|Clopromate|Emperal|DEL|Gastromax|Peraprin|Nu-Metoclopramide|Gastronerton|Cerucal|Gastro-Timelets|Terperan|Neu-Sensamide|Eucil|Metoclol|Moriperan|Primperan|Reclomide|Emitasol|Parmid|Emetid|Reliveran|Apo-Metoclop|Octamide	True
PA164749507	metocurine|Dimethyl Tubocurarine Iodide|Dimethyltubocurarine Iodide|Metocurini Iodidum|Trimethyltubocurarine Iodide|Dimetiltubocurarinio, ioduro de|(+)-O,O'-Dimethylchondrocurarine Di-iodide|Metokuriinijodidi|Metokurinjodid|metocurine iodide|Metubine|Metubine iodide|Mutubine Iodide	True
PA164781022	metolazone|Metolazona [INN-Spanish]|Metolazonum [INN-Latin]|Metalazone|Zaroxolyn|Metalozone|Xuret|Oldren|Diulo|Mykrox|Metenix|Microx	True
PA450480	metoprolol|Metoprolol succinate|Metoprolol Tartrate|Toprol-XL|Prelis|Selo-Zok|Beloc|Metroprolol|Selopral|Betaloc|Lopresor|Lopressor|Lopresoretic|Seloken|Toprol|Toprol XL|Lopressor HCT	True
PA164742936	metrizamide|Amipaque	True
PA450484	metronidazole|Metronidazole Hcl|Metronidazol|Metronidazole Benzoate|Methronidazole|Metronidazolo|Metronidazole in Plastic Container|Eumin|Vagimid|Flagesol|Noritate|Meronidal|Fossyol|Metrolag|Trimeks|Tricocet|Klont|Deflamon-Wirkstoff|Metromidol|Flagyl|Flegyl|Metrogel-Vaginal|Neo-Tric|Tricho-Gynaedron|Mexibol|Trikojol|Metrolyl|Metrocream|Trichocide|Atrivyl|Apo-Metronidazole|Metro Cream|Monasin|Giatricol|Trichopol|Satric|Metrolotion|Clont|Vertisal|Vagilen|Flagyl I.V.|Metric 21|Takimetol|Bayer 5360|Klion|Nidagel|Novonidazol|Arilin|Flagil|Nida|Metrotop|Monagyl|Flagyl ER|Bexon|Tricho Cordes|Metro I.V. In Plastic Container|Metrogel|Trikacide|Entizol|Metro I.V.|Danizol|Tricom|Acromona|Efloran|Flagemona|Anagiardil|Nalox|Protostat|Orvagil|Deflamon|Trivazol|Trikozol|Metronidaz|Sanatrichom|Gineflavir|Trichex|Elyzol|Trikamon|Trichomol|Tricowas B|Cont|Wagitran|Trichazol|Trichopal|Rathimed|Zadstat	True
PA450486	metyrapone|Methopyrone|Methbipyranone|Mepyrapone|Methopirapone|Methopyrapone|Methapyrapone|Methopyrinine|Metroprione|Metyrapon|Metopyrone|Metopiron|Metapirone|Metapyrone|Metapyron|Metopirone	True
PA450487	metyrosine|Metirosine|Methyltyrosine|Demser	True
PA450488	mexiletine|Mexiletina [INN-Spanish]|Mexilitine|Mexiletinum [INN-Latin]|Mexiletine HCL|Mexitil	True
PA164750540	mezlocillin|Mezlin	True
PA165290932	MI-63	False
PA134687937	mianserin|Mianserinum [inn-latin]|Mianserina [inn-spanish]|Mianserine|Mianseryna [polish]|Mianserine [inn-french]|Tolvan|Norval|Bolvidon	False
PA450492	mibefradil|Posicor	False
PA164781026	micafungin|FK-463|Mycamine	True
PA450494	miconazole|MCZ|Monazole 7|Monistat 1 Combination Pack|Monistat-3 Combination Pack|Novo-Miconazole Vaginal Ovules|Monistat 7 Dual-Pak|Monistat 7 Vaginal Suppositories|Femizol-M|M-zole 7 Dual Pack|Miconazole Nitrate Combination Pack|Monistat|Monistat IV|Miconazole 3|M-zole 3 Combination Pack|Monistat 3 Vaginal Ovules|Monistat Dual- PAK|Zimycan|Monistat 3|Minostate|Monistat 5|Monistat 3 Dual-Pak|Monistat 7|Miconazole 7|Miconazole Nitrate|Daktarin|Micatin|Vusion|Miconazole 7 Combination Pack|Monistat 3 Combination Pack|Miconazole-7|Miconazole 3 Combination Pack|Monistat 7 Combination Pack|Micozole|Monistat-Derm|Monistat 5 Tampon	True
PA450496	midazolam|Dea No. 2884|Midazolamum [INN-Latin]|Midazolam Base|Midazolam Hcl|Dormicum|Versed	True
PA164749381	midodrine|Midodrina [INN-Spanish]|Midodrin|Midodrinum [INN-Latin]|midodrine hydrochloride|Midodrine HCL|ProAmatine	True
PA450500	mifepristone|RU486|Mifepriston|Mifepristonum [Latin]|Mifepristona [Spanish]|Mifegyne|Mifeprex|Corlux|Korlym	True
PA164776726	miglitol|Glyset	True
PA10140	miglustat|Miglustat, Hydrochloride|Zavesca	True
PA164712901	Milk substitutes	False
PA164752812	milnacipran|Milnacipranum [latin]|Midalcipran|(-)-milnacipran|F 2207|Ixel|Toledomin	False
PA164749171	milrinone|Milrinone Lactate|Corotrop|Primacor|Milrila|Corotrope	True
PA164752445	mimosine|Leucenine|Leucaenine|Leucenol|Leucaenol|Mimosin|L-Mimosine	False
PA164748351	minaprine|Minaprinum [INN-Latin]|Minaprina [INN-Spanish]|Minaprine Hydrochloride|Minaprine Dihydrochloride|Cantor|Brantur	False
PA164712902	Mineral Supplements	False
PA164712903	Mineralocorticoids	False
PA450519	minocycline|Minocyclin|Novo-Minocycline|Minocin|Vectrin|Minociclina [INN-Spanish]|Solodyn|Apo-Minocycline|Minocyn|Arestin|Gen-Minocycline|Alti-Minocycline|Minocyclinum [INN-Latin]|Minocycline HCl|Dynacin|Klinomycin|Minomycin	True
PA450521	minoxidil|Minoxidilum [INN-Latin]|Minossidile [Italian]|Apo-Gain|Regaine|Rogaine|Rogaine for Women|Normoxidil|Trocoxidil|Rogaine Extra Strength for Men|Theroxidil|Tricoxidil|Alopexil|Gen-Minoxidil|Lonolox|Minodyl|Pierminox|Prexidil|Alostil|Loniten|Minoximen|Minoxigaine|PDP|Rogaine for Men	True
PA166114927	mipomersen|Kynamro	True
PA166049181	miroprofen	False
PA450522	mirtazapine|Mirtazapinum [INN-Latin]|Mepirzepine|Mirtazepine|Mirtazapina [INN-Spanish]|Mirtazapine [Usan:Ban:Inn]|Zispin|Rexer|Promyrtil|Remergon|Remeron Soltab|Remeron|Mirtabene|Mirtaz|Mirtazon|Remergil|Norset|Axit|Avanza	True
PA450523	misoprostol|Misoprostolum [INN-Latin]|Cytotec|Arthrotec	True
PA164748124	mitiglinide|KAD-1229|Mitiglinide calcium hydrate|Glufast	False
PA450524	mitomycin|Mitamycin|MMC|7-Amino-9&alpha;-methoxymitosane|Mit-C|Ametycin|Mitomycin|Ametycine|Mitomycin-C|Mitomycinum|Mitomycinum C|Mitomycyna C [Polish]|Mytomycin|Mytozytrex|Mito-C|Muamycin|Mitozytrex|Mitocin-C|Mutamycin|Mitosol|Mitomycin C	True
PA164746157	mitotane|Khlodithan|Chloditan|Chlodithan|Lysodren|Chlodithane|Mitotan|Mitotanum [INN-Latin]	True
PA450526	mitoxantrone|Mitoxantrone dihydrochloride|Mitozantrone hydrochloride|Mitoxantrone 2HCl|DHAQ HCl|Mitoxanthrone|DHAQ|Mitoxantron|Mitozantrone|Mitoxantrone HCl|Dihydroxyanthraquinone|Mitoxantrone hydrochloride|DHAD|Mitoxantronum [INN-Latin]|Mitoxantrona [INN-Spanish]|Novantrone|Novantron|Mitox	True
PA450528	mivacurium|Mivacron	True
PA450529	mivacurium chloride	True
PA165109661	MK-571	False
PA165964366	MK-7246	False
PA452615	moclobemide|Moclobemide [Usan:Ban:Inn]|4-Chloro-N-(2-(4-morpholinyl)ethyl)benzamide|Moclamide|Moclaime|Moclobemid|Moclobemida [INN-Spanish]|4-Chlor-N-(2-morpholinoethyl)benzamid|p-Chloro-N-(2-morpholinoethyl)benzamide|4-Chloro-N-(2-morpholin-4-yl-ethyl)-benzamide|Moclobemidum [INN-Latin]|Moclamine|Manerix|Aurorix	False
PA450530	modafinil|Dea No. 1680|Provigil|Modafinilo [Spanish]|Moderateafinil|Modiodal|Modafinilum [Latin]|Sparlon|Modafinil [Usan:Inn]	True
PA164769059	moexipril|Moexiprilum [INN-Latin]|Moexipril HCl|Moexipril hydrochloride|Univasc	True
PA164746756	molindone|Molindona [inn-spanish]|Molindonum [inn-latin]|(+-)-molindone|Moban	True
PA450536	molybdenum	False
PA450541	mometasone|Mometasone furoate|Asmanex Twisthaler|Nasonex|Asmanex|Elocom|Elocon	True
PA164712904	Monoamine oxidase A inhibitors	False
PA164712905	Monoamine oxidase B inhibitors	False
PA164712906	Monoamine oxidase inhibitors, non-selective	False
PA164712907	Monobactams	False
PA164764582	monobenzone|Benzoquin|Monobenzyl Ether of Hydroquinone|p-Hydroxyphenyl benzyl ether|Monobenzyl hydroquinone|Hydrochinon monobenzylether [Czech]|Benzyl p-hydroxyphenyl ether|Hydroquinone benzyl ether|Monobenzone [INN]|Hydroquinone monobenzyl ether|Monobenzyl ether hydroquinone|Monobenzonum [INN-Latin]|Benzyl hydroquinone|Monobenzona [INN-Spanish]|Depigman|Leucodinine|Alba-Dome|Benoquin|Alba|Carmifal|Dermochinona|Monobenzon|Pigmex|Agerite|AgeRite Alba|Superlite	True
PA164712908	Monoclonal antibodies	False
PA450546	montelukast|Singular|Singulair|Montair	True
PA164747738	moricizine|Moracizina [INN-Spanish]|Moracizine|Moracizinum [INN-Latin]|Ethmozine	True
PA164712909	Morphinan derivatives	False
PA450550	morphine|Morphinum|Morphina|D-(-)-Morphine|Morphin|(-)-Heroin hydrochloride|Diamorphine hydrochloride|(-)-Morphine|Diacetylmorphine hydrochloride|Heroine hydrochloride|O,O'-Diacetylmorphine hydrochloride|Morphine Sulfate|Heroin hydrochloride|Duramorph PF|M.O.S|Roxanol 100|Dulcontin|Epimorph|Morfina|MS/L|RMS Uniserts|Apokyn|l-Morphine|MS/S|OMS Concentrate|Statex|Nepenthe|Morphinism|Duromorph|Morphine Extra-Forte|Morphia|Morphine Forte|Morphium|Kadian|Ospalivina|Statex Drops|MSIR|Moscontin|M-Eslon|Rescudose|Astramorph PF|Roxanol|Roxanol UD|Meconium|Morphitec|Ms Contin|Avinza|Morphine H.P|Depodur|Oramorph SR	True
PA452633	morphine-6-glucoronide|morphine-6-glucuronide	False
PA166118340	motesanib	False
PA450555	moxifloxacin|Moxifloxacin hydrochloride|Moxifloxacin HCl|BAY 12-8039|Avelox I.V.|Vigamox|Avelox	True
PA140222720	MPP+|1-methyl-4-phenylpyridinium (MPP+)	False
PA164712910	Mucolytics	False
PA164712911	Multivitamins with minerals	False
PA164712912	Multivitamins, Combinations	False
PA164712914	Multivitamins, other combinations	False
PA164712913	Multivitamins, Plain|Multivitamins, plain	False
PA164712916	Mumps vaccines	False
PA164764568	mupirocin|Pseudomonic acid|Mupirocine|MRC|Bactoderm|Bactroban Nasal|Centany|Bactroban|Turixin	True
PA162356187	muraglitazar	False
PA164743097	muromonab|Muromonab-CD3|AntiCD3|Orthoclone OKT3	False
PA164712917	Muscle Relaxants	False
PA164712918	Muscle Relaxants, Centrally Acting Agents	False
PA164712919	Muscle Relaxants, Directly Acting Agents	False
PA452389	muscle relaxants, peripherally acting agents	False
PA164712921	Musculo-skeletal System	False
PA165107990	myclobutanil	False
PA450566	mycophenolate mofetil|Mycophenylate mofetil|CellCept|Munoloc	True
PA164748728	mycophenolic acid|Mycophenoic acid|Melbex|Myfortic	True
PA164712922	Mydriatics And Cycloplegics	False
PA450570	n,n-dimethylacetamide	False
PA140222717	n-acetyl serotonin	False
PA164752287	n-acetyl-d-glucosamine|2-Acetamido-2-deoxy-D-glucose|NAG|N-Acetylchitosamine|GlcNAc|Glucosamine Complex|Natures Blend Glucosamine|Maxi GS|GS-500|Aflexa	False
PA164746998	nabilone|Cesamet	True
PA450572	nabumetone|Nabumetona|Nabumetonum [INN-Latin]|Balmox|Mebutan|Relifen|Arthaxan|Flambate|Relif|Prodac|Listran|Relafen|Nabuser|Relifex|Unimetone|Dolsinal|Consolan	True
PA164755085	nadh|Coenzyme I, reduced|DPN|DPNH|NADH+H+|DPN+|Nicotinaminde-Adenine-Dinucleotide|Diphosphopyridine nucleotide|NAD-reduced|nicotinamide adenine dinucleotide reduced|NADH2|beta-NADH|dihydronicotinamide adenine dinucleotide|Nicotinamide adenine dinucleotide|dihydrodiphosphopyridine nucleotide|diphosphopyridine nucleotide reduced|Cozymase I, reduced|NAD+|beta-DPNH|Nadide	False
